country,hs_code,year,import_value_usd
Canada,20130,2019,414970485.012
Canada,20230,2019,211182156.506
Canada,20329,2019,116769157.891
Canada,20714,2019,92445127.015
Canada,30214,2019,85271217.961
Canada,30617,2019,331153204.067
Canada,40690,2019,261109193.592
Canada,70200,2019,305612020.595
Canada,80390,2019,410419822.401
Canada,80610,2019,432753479.304
Canada,90111,2019,606860692.599
Canada,90121,2019,538598181.826
Canada,100199,2019,28554802.682
Canada,100590,2019,370119805.805
Canada,100630,2019,358509235.312
Canada,120190,2019,206868022.058
Canada,120510,2019,117284458.173
Canada,151190,2019,93861066.404
Canada,170114,2019,388711488.941
Canada,170490,2019,410461170.964
Canada,180100,2019,224962247.178
Canada,180690,2019,565058456.412
Canada,190110,2019,214723170.571
Canada,190590,2019,1235738218.842
Canada,210390,2019,508371726.991
Canada,210690,2019,1461836357.282
Canada,220210,2019,308640177.864
Canada,220300,2019,554142800.454
Canada,220421,2019,1668544678.513
Canada,220830,2019,241047996.787
Canada,230400,2019,347079604.071
Canada,230910,2019,799870085.757
Canada,230990,2019,284535058.994
Canada,240220,2019,9160439.173
Canada,260111,2019,13236899.838
Canada,260112,2019,757187870.047
Canada,260300,2019,490973438.419
Canada,260600,2019,146310738.187
Canada,260800,2019,833039961.984
Canada,270112,2019,631313944.802
Canada,270119,2019,62466057.347
Canada,270210,2019,1332206.683
Canada,270799,2019,14326101.087
Canada,270900,2019,14297140175.652
Canada,271012,2019,8615719011.961
Canada,271019,2019,5318903987.803
Canada,271020,2019,810939.383
Canada,271111,2019,167193857.246
Canada,271112,2019,62652759.365
Canada,271113,2019,73360149.284
Canada,271121,2019,2266436973.145
Canada,271320,2019,78302380.024
Canada,271600,2019,435856186.236
Canada,281820,2019,1454834086.86
Canada,290243,2019,2476289.876
Canada,290511,2019,92630549.255
Canada,293339,2019,70644888.513
Canada,293359,2019,104608877.84
Canada,293379,2019,83519396.581
Canada,293399,2019,171807672.87
Canada,293499,2019,365674635.129
Canada,293590,2019,450440212.186
Canada,293719,2019,9219818.427
Canada,300212,2019,1075917195.37
Canada,300214,2019,3315896.119
Canada,300215,2019,2618921888.351
Canada,300220,2019,531616371.259
Canada,300390,2019,133685825.879
Canada,300420,2019,235473888.456
Canada,300432,2019,240990715.826
Canada,300439,2019,728463319.758
Canada,300490,2019,6583954384.228
Canada,310210,2019,242720118.493
Canada,310420,2019,4046865.25
Canada,330210,2019,422594506.353
Canada,330300,2019,254497420.297
Canada,330499,2019,1106629089.017
Canada,380893,2019,775508054.239
Canada,381800,2019,17893508.109
Canada,382200,2019,731893366.282
Canada,382499,2019,793242627.277
Canada,382600,2019,554148502.17
Canada,390110,2019,348573616.657
Canada,390120,2019,479549958.098
Canada,390140,2019,223714769.589
Canada,390210,2019,405589542.777
Canada,390230,2019,462200800.009
Canada,390690,2019,570828859.06
Canada,390740,2019,130760169.122
Canada,390810,2019,192475796.885
Canada,391810,2019,484733237.675
Canada,391990,2019,367754635.718
Canada,392010,2019,528112895.819
Canada,392190,2019,457058333.87
Canada,392310,2019,476694239.134
Canada,392321,2019,455392189.734
Canada,392410,2019,401804663.31
Canada,392690,2019,1537475226.869
Canada,400122,2019,163888243.813
Canada,401110,2019,1544317868.818
Canada,401120,2019,900258130.038
Canada,401519,2019,194751617.716
Canada,401693,2019,549367876.096
Canada,401699,2019,334819628.014
Canada,420221,2019,275875021.777
Canada,420222,2019,218299715.414
Canada,420292,2019,523970828.858
Canada,440712,2019,17816772.724
Canada,470321,2019,99479327.05
Canada,470329,2019,125875859.986
Canada,490199,2019,986242270.612
Canada,520100,2019,864481.254
Canada,20130,2020,511451840.553
Canada,20230,2020,323614274.212
Canada,20329,2020,144381595.404
Canada,20714,2020,73704928.812
Canada,30214,2020,72227039.661
Canada,30617,2020,324922171.532
Canada,40690,2020,282077245.862
Canada,70200,2020,318736302.386
Canada,80390,2020,417227344.986
Canada,80610,2020,445140802.928
Canada,90111,2020,606427554.839
Canada,90121,2020,554886708.003
Canada,100199,2020,21871451.61
Canada,100590,2020,288382686.778
Canada,100630,2020,389616271.706
Canada,120190,2020,115906530.265
Canada,120510,2020,102134765.693
Canada,151190,2020,100248289.952
Canada,170114,2020,406473430.696
Canada,170490,2020,387788886.181
Canada,180100,2020,258448905.547
Canada,180690,2020,550660473.307
Canada,190110,2020,215143467.805
Canada,190590,2020,1267985296.536
Canada,210390,2020,532853021.322
Canada,210690,2020,1523194608.22
Canada,220210,2020,330351534.717
Canada,220300,2020,483123034.675
Canada,220421,2020,1694188427.916
Canada,220830,2020,237664603.833
Canada,230400,2020,419194400.665
Canada,230910,2020,896970146.33
Canada,230990,2020,300189959.884
Canada,240220,2020,90251899.405
Canada,260111,2020,6942432.521
Canada,260112,2020,598315085.512
Canada,260300,2020,606674540.886
Canada,260600,2020,128284182.873
Canada,260800,2020,740175233.475
Canada,270112,2020,473427190.817
Canada,270119,2020,43856920.067
Canada,270210,2020,1194677.549
Canada,270799,2020,6971019.87
Canada,270900,2020,8460404183.547
Canada,271012,2020,5685300785.425
Canada,271019,2020,2620358865.537
Canada,271020,2020,888012.987
Canada,271111,2020,148036244.172
Canada,271112,2020,65047498.416
Canada,271113,2020,101796576.756
Canada,271121,2020,1406685605.164
Canada,271320,2020,46235617.169
Canada,271600,2020,181697044.754
Canada,281820,2020,1344305521.91
Canada,290243,2020,5000749.793
Canada,290511,2020,81984190.483
Canada,293339,2020,67242414.803
Canada,293359,2020,154997150.355
Canada,293379,2020,49610363.429
Canada,293399,2020,148137842.597
Canada,293499,2020,409606541.53
Canada,293590,2020,604166047.227
Canada,293719,2020,9792470.44
Canada,300212,2020,805457303.99
Canada,300214,2020,1324401.034
Canada,300215,2020,3157934745.101
Canada,300220,2020,481673378.699
Canada,300390,2020,122007854.227
Canada,300420,2020,209595652.037
Canada,300432,2020,468203045.878
Canada,300439,2020,698567040.223
Canada,300490,2020,6520483370.151
Canada,310210,2020,270825151.902
Canada,310420,2020,8401151.596
Canada,330210,2020,436509480.671
Canada,330300,2020,196205786.564
Canada,330499,2020,986311696.737
Canada,380893,2020,837767388.115
Canada,381800,2020,15017283.461
Canada,382200,2020,1081900289.788
Canada,382499,2020,816740955.878
Canada,382600,2020,479006035.863
Canada,390110,2020,323511421.642
Canada,390120,2020,449532674.246
Canada,390140,2020,239363984.545
Canada,390210,2020,355159181.475
Canada,390230,2020,399399746.899
Canada,390690,2020,497394242.754
Canada,390740,2020,115440444.629
Canada,390810,2020,159773089.801
Canada,391810,2020,488122144.833
Canada,391990,2020,370568180.963
Canada,392010,2020,543792511.053
Canada,392190,2020,407742181.094
Canada,392310,2020,453521786.052
Canada,392321,2020,465849137.899
Canada,392410,2020,361315578.212
Canada,392690,2020,1507477050.277
Canada,400122,2020,118059197.174
Canada,401110,2020,1141235487.062
Canada,401120,2020,798598671.025
Canada,401519,2020,688544583.291
Canada,401693,2020,449470782.709
Canada,401699,2020,321773518.843
Canada,420221,2020,202038641.466
Canada,420222,2020,158818126.196
Canada,420292,2020,405837462.837
Canada,440712,2020,16377567.807
Canada,470321,2020,89153331.718
Canada,470329,2020,135672050.136
Canada,490199,2020,851382010.996
Canada,520100,2020,713783.757
Canada,20130,2021,560050867.784
Canada,20230,2021,240717020.008
Canada,20329,2021,215642791.61
Canada,20714,2021,91906267.01
Canada,30214,2021,102274984.949
Canada,30617,2021,394054086.521
Canada,40690,2021,339599848.224
Canada,70200,2021,321512772.98
Canada,80390,2021,438430465.573
Canada,80610,2021,471617660.983
Canada,90111,2021,765980617.459
Canada,90121,2021,607068535.607
Canada,100199,2021,55072197.679
Canada,100590,2021,683724671.714
Canada,100630,2021,321143587.619
Canada,120190,2021,249098270.133
Canada,120510,2021,99250030.927
Canada,151190,2021,125069740.793
Canada,170114,2021,507938805.963
Canada,170490,2021,467996758.511
Canada,180100,2021,329679508.428
Canada,180690,2021,638663635.345
Canada,190110,2021,197026465.851
Canada,190590,2021,1334515770.202
Canada,210390,2021,596835575.013
Canada,210690,2021,1671883585.138
Canada,220210,2021,385039731.987
Canada,220300,2021,393065131.392
Canada,220421,2021,1900657202.335
Canada,220830,2021,289212368.764
Canada,230400,2021,527043389.377
Canada,230910,2021,1064530902.022
Canada,230990,2021,348998115.243
Canada,240220,2021,111774344.029
Canada,260111,2021,25109939.24
Canada,260112,2021,742518142.165
Canada,260300,2021,751281449.728
Canada,260600,2021,121169377.078
Canada,260800,2021,1123971837.941
Canada,270112,2021,505586232.135
Canada,270119,2021,53223474.744
Canada,270210,2021,1699741.805
Canada,270799,2021,14610005.869
Canada,270900,2021,11824567143.042
Canada,271012,2021,9491549720.104
Canada,271019,2021,3880102990.127
Canada,271020,2021,1828148.348
Canada,271111,2021,162905309.547
Canada,271112,2021,98202838.024
Canada,271113,2021,75620398.874
Canada,271121,2021,2334585437.299
Canada,271320,2021,72021900.515
Canada,271600,2021,505273935.132
Canada,281820,2021,1528784919.147
Canada,290243,2021,9882.948
Canada,290511,2021,117160945.338
Canada,293339,2021,86706188.795
Canada,293359,2021,161815326.16
Canada,293379,2021,44926017.533
Canada,293399,2021,229914280.997
Canada,293499,2021,552707589.562
Canada,293590,2021,442477170.607
Canada,293719,2021,14889559.625
Canada,300212,2021,692680203.887
Canada,300214,2021,19000156.099
Canada,300215,2021,4045423850.178
Canada,300220,2021,2831062859.855
Canada,300390,2021,113972759.184
Canada,300420,2021,205973435.781
Canada,300432,2021,347427516.099
Canada,300439,2021,601473137.886
Canada,300490,2021,7571153376.852
Canada,310210,2021,405153601.872
Canada,310420,2021,4166155.356
Canada,330210,2021,591142367.053
Canada,330300,2021,282282713.279
Canada,330499,2021,1113946191.157
Canada,380893,2021,916861670.165
Canada,381800,2021,16775210.428
Canada,382200,2021,1514971544.903
Canada,382499,2021,900204059.0
Canada,382600,2021,676762085.565
Canada,390110,2021,535272798.441
Canada,390120,2021,756589256.221
Canada,390140,2021,411792669.822
Canada,390210,2021,666956027.321
Canada,390230,2021,670104330.772
Canada,390690,2021,692876203.987
Canada,390740,2021,152562287.91
Canada,390810,2021,194198451.415
Canada,391810,2021,619672271.178
Canada,391990,2021,434982237.148
Canada,392010,2021,716664769.504
Canada,392190,2021,490335568.483
Canada,392310,2021,536971946.088
Canada,392321,2021,541868303.901
Canada,392410,2021,433198255.814
Canada,392690,2021,1773770220.165
Canada,400122,2021,174271910.923
Canada,401110,2021,1365745511.908
Canada,401120,2021,1090133722.178
Canada,401519,2021,1287450271.528
Canada,401693,2021,470152156.685
Canada,401699,2021,398230308.256
Canada,420221,2021,296314471.0
Canada,420222,2021,196650947.332
Canada,420292,2021,446400663.388
Canada,440712,2021,49005053.492
Canada,470321,2021,98544688.166
Canada,470329,2021,166404046.12
Canada,490199,2021,1003729551.865
Canada,520100,2021,970100.806
Canada,20130,2022,593562007.4
Canada,20230,2022,282572940.94
Canada,20329,2022,216343853.76
Canada,20714,2022,112745029.442
Canada,30214,2022,142869464.157
Canada,30617,2022,470099243.895
Canada,40690,2022,366424068.585
Canada,70200,2022,327190593.527
Canada,80390,2022,463486279.822
Canada,80610,2022,495321546.869
Canada,90111,2022,1066630388.714
Canada,90121,2022,774684707.427
Canada,100199,2022,27065647.593
Canada,100590,2022,1323852574.154
Canada,100630,2022,434457800.515
Canada,120190,2022,353411354.668
Canada,120510,2022,116220292.312
Canada,151190,2022,193089846.734
Canada,170114,2022,582896562.339
Canada,170490,2022,546455920.173
Canada,180100,2022,336432395.858
Canada,180690,2022,674980818.672
Canada,190110,2022,221894542.913
Canada,190590,2022,1552465845.416
Canada,210390,2022,674532008.519
Canada,210690,2022,1806220176.05
Canada,220210,2022,470674508.964
Canada,220300,2022,414500997.776
Canada,220421,2022,1917910627.521
Canada,220830,2022,351588835.911
Canada,230400,2022,596975463.42
Canada,230910,2022,1259807419.638
Canada,230990,2022,391584943.487
Canada,240220,2022,98467148.646
Canada,260111,2022,21698535.807
Canada,260112,2022,698572875.242
Canada,260300,2022,989217097.669
Canada,260600,2022,145799565.186
Canada,260800,2022,1267226288.323
Canada,270112,2022,892660182.106
Canada,270119,2022,47297030.4
Canada,270210,2022,1348168.381
Canada,270799,2022,11583485.56
Canada,270900,2022,16604996383.484
Canada,271012,2022,13541748208.267
Canada,271019,2022,6650655816.056
Canada,271020,2022,1350139.1
Canada,271111,2022,215673706.784
Canada,271112,2022,109670030.171
Canada,271113,2022,84827904.819
Canada,271121,2022,4236147728.408
Canada,271320,2022,86071608.906
Canada,271600,2022,736727559.747
Canada,281820,2022,1743372280.4
Canada,290243,2022,60908.693
Canada,290511,2022,151914481.071
Canada,293339,2022,90789942.774
Canada,293359,2022,235439511.031
Canada,293379,2022,51475237.175
Canada,293399,2022,197207075.668
Canada,293499,2022,427798368.939
Canada,293590,2022,327876139.778
Canada,293719,2022,10930735.469
Canada,300212,2022,579862627.033
Canada,300214,2022,11453354.272
Canada,300215,2022,4468126251.804
Canada,300241,2022,2387377895.711
Canada,300390,2022,1057088063.496
Canada,300420,2022,201588115.243
Canada,300432,2022,479747769.022
Canada,300439,2022,526277003.848
Canada,300490,2022,8224782455.494
Canada,310210,2022,856244326.45
Canada,310420,2022,5413898.906
Canada,330210,2022,592294880.556
Canada,330300,2022,353150089.445
Canada,330499,2022,1253641522.418
Canada,380893,2022,1191551165.38
Canada,381800,2022,22655943.838
Canada,382219,2022,1808585219.802
Canada,382499,2022,1070312317.491
Canada,382600,2022,1356557464.99
Canada,390110,2022,530430877.417
Canada,390120,2022,753986986.968
Canada,390140,2022,446081609.387
Canada,390210,2022,636513823.071
Canada,390230,2022,591816359.014
Canada,390690,2022,804094771.134
Canada,390740,2022,157575337.696
Canada,390810,2022,244847656.725
Canada,391810,2022,642802554.921
Canada,391990,2022,478964935.28
Canada,392010,2022,768063120.589
Canada,392190,2022,554916151.097
Canada,392310,2022,637864387.048
Canada,392321,2022,595888041.652
Canada,392410,2022,525866070.702
Canada,392690,2022,1918618930.401
Canada,400122,2022,182347725.685
Canada,401110,2022,1482917219.891
Canada,401120,2022,1284366497.358
Canada,401519,2022,189064895.13
Canada,401693,2022,549341151.02
Canada,401699,2022,456556402.464
Canada,420221,2022,356898283.585
Canada,420222,2022,276123074.113
Canada,420292,2022,688442653.14
Canada,440712,2022,15849005.601
Canada,470321,2022,129349459.26
Canada,470329,2022,190594396.639
Canada,490199,2022,975623547.654
Canada,520100,2022,1427451.252
Canada,20130,2023,630127734.768
Canada,20230,2023,325911378.101
Canada,20329,2023,168136182.207
Canada,20714,2023,113290721.93
Canada,30214,2023,97441680.537
Canada,30617,2023,341030018.956
Canada,40690,2023,390770413.773
Canada,70200,2023,336266595.875
Canada,80390,2023,469096391.123
Canada,80610,2023,551697463.694
Canada,90111,2023,855612101.425
Canada,90121,2023,808776283.16
Canada,100199,2023,14487355.173
Canada,100590,2023,701757155.258
Canada,100630,2023,450178093.145
Canada,120190,2023,262016879.55
Canada,120510,2023,238329755.904
Canada,151190,2023,165091936.943
Canada,170114,2023,764507349.707
Canada,170490,2023,619926802.249
Canada,180100,2023,359151229.661
Canada,180690,2023,689049929.435
Canada,190110,2023,286654817.168
Canada,190590,2023,1639764470.879
Canada,210390,2023,738294149.195
Canada,210690,2023,1917511341.544
Canada,220210,2023,514016396.041
Canada,220300,2023,331180726.529
Canada,220421,2023,1676863559.89
Canada,220830,2023,310330449.666
Canada,230400,2023,576540261.1
Canada,230910,2023,1329647300.831
Canada,230990,2023,403986619.965
Canada,240220,2023,96462885.414
Canada,260111,2023,25239099.039
Canada,260112,2023,771955668.549
Canada,260300,2023,719882406.237
Canada,260600,2023,149764863.465
Canada,260800,2023,749509450.356
Canada,270112,2023,960939884.503
Canada,270119,2023,14335070.794
Canada,270210,2023,1870673.996
Canada,270799,2023,14610559.066
Canada,270900,2023,14558631028.071
Canada,271012,2023,10526476671.024
Canada,271019,2023,6842770097.856
Canada,271020,2023,1205246.744
Canada,271111,2023,48932761.646
Canada,271112,2023,73955138.612
Canada,271113,2023,79142893.371
Canada,271121,2023,2196849204.315
Canada,271320,2023,61565984.684
Canada,271600,2023,1187550868.139
Canada,281820,2023,1721658595.611
Canada,290243,2023,40447985.26
Canada,290511,2023,129176751.01
Canada,293339,2023,76629531.44
Canada,293359,2023,482033791.781
Canada,293379,2023,43820654.97
Canada,293399,2023,134054804.811
Canada,293499,2023,459472587.288
Canada,293590,2023,278865781.936
Canada,293719,2023,17452029.866
Canada,300212,2023,602396661.171
Canada,300214,2023,10010965.589
Canada,300215,2023,3924528126.58
Canada,300241,2023,1421874029.954
Canada,300390,2023,1959339894.301
Canada,300420,2023,211604940.771
Canada,300432,2023,492151326.804
Canada,300439,2023,601816524.876
Canada,300490,2023,7557994688.9
Canada,310210,2023,543660750.961
Canada,310420,2023,4742792.796
Canada,330210,2023,621531132.296
Canada,330300,2023,415986303.834
Canada,330499,2023,1379783895.792
Canada,380893,2023,1101356489.447
Canada,381800,2023,15725198.938
Canada,382219,2023,836859628.743
Canada,382499,2023,868173669.243
Canada,382600,2023,1435420322.186
Canada,390110,2023,402994843.962
Canada,390120,2023,582996155.748
Canada,390140,2023,336427731.964
Canada,390210,2023,424853921.683
Canada,390230,2023,475973991.344
Canada,390690,2023,723459932.032
Canada,390740,2023,154388741.548
Canada,390810,2023,192340936.437
Canada,391810,2023,523575691.807
Canada,391990,2023,508971586.511
Canada,392010,2023,676979609.675
Canada,392190,2023,492787544.672
Canada,392310,2023,641329509.828
Canada,392321,2023,537993311.15
Canada,392410,2023,413051007.425
Canada,392690,2023,1813100927.951
Canada,400122,2023,137192630.481
Canada,401110,2023,1496378442.773
Canada,401120,2023,1157864831.88
Canada,401519,2023,112968860.89
Canada,401693,2023,572217940.461
Canada,401699,2023,456051211.32
Canada,420221,2023,331192419.172
Canada,420222,2023,263632925.945
Canada,420292,2023,683691391.268
Canada,440712,2023,26968589.407
Canada,470321,2023,169340298.504
Canada,470329,2023,190156975.315
Canada,490199,2023,891023005.826
Canada,520100,2023,1069396.81
Canada,20130,2024,662809619.357
Canada,20230,2024,438037119.525
Canada,20329,2024,134820864.437
Canada,20714,2024,121050735.009
Canada,30214,2024,112786256.009
Canada,30617,2024,351309880.64
Canada,40690,2024,386617524.299
Canada,70200,2024,417358523.864
Canada,80390,2024,466348267.487
Canada,80610,2024,577961111.205
Canada,90111,2024,1002832333.281
Canada,90121,2024,755751260.826
Canada,100199,2024,24182386.262
Canada,100590,2024,470864647.321
Canada,100630,2024,399254630.595
Canada,120190,2024,150319752.864
Canada,120510,2024,183227608.957
Canada,151190,2024,157454149.395
Canada,170114,2024,818855870.094
Canada,170490,2024,637743410.935
Canada,180100,2024,719209504.752
Canada,180690,2024,718269115.902
Canada,190110,2024,278047622.833
Canada,190590,2024,1673102673.967
Canada,210390,2024,761575805.745
Canada,210690,2024,1991946368.713
Canada,220210,2024,536005154.477
Canada,220300,2024,320909463.401
Canada,220421,2024,1697656373.16
Canada,220830,2024,276154319.274
Canada,230400,2024,548729615.908
Canada,230910,2024,1336350278.59
Canada,230990,2024,369373197.828
Canada,240220,2024,99078255.068
Canada,260111,2024,17935034.701
Canada,260112,2024,733214739.152
Canada,260300,2024,740166344.759
Canada,260600,2024,130627961.845
Canada,260800,2024,824702630.461
Canada,270112,2024,627928941.168
Canada,270119,2024,56325673.312
Canada,270210,2024,2007964.757
Canada,270799,2024,9287553.473
Canada,270900,2024,14622243944.931
Canada,271012,2024,9624476775.751
Canada,271019,2024,5658795027.055
Canada,271020,2024,687891.711
Canada,271111,2024,232056176.84
Canada,271112,2024,43804284.849
Canada,271113,2024,127020637.169
Canada,271121,2024,1372772118.502
Canada,271320,2024,121741500.374
Canada,271600,2024,1042472153.005
Canada,281820,2024,2161353402.703
Canada,290243,2024,40655600.025
Canada,290511,2024,113065247.336
Canada,293339,2024,184780613.041
Canada,293359,2024,333340399.474
Canada,293379,2024,30138892.143
Canada,293399,2024,136149794.036
Canada,293499,2024,733598745.819
Canada,293590,2024,249394293.484
Canada,293719,2024,33789332.917
Canada,300212,2024,604336235.22
Canada,300214,2024,22695070.638
Canada,300215,2024,4205429912.538
Canada,300241,2024,1170260664.553
Canada,300390,2024,1370453279.248
Canada,300420,2024,201471346.339
Canada,300432,2024,507044396.334
Canada,300439,2024,599227006.576
Canada,300490,2024,8088871500.645
Canada,310210,2024,518342042.647
Canada,310420,2024,5351205.275
Canada,330210,2024,668412158.625
Canada,330300,2024,475707472.57
Canada,330499,2024,1384242043.695
Canada,380893,2024,933149316.777
Canada,381800,2024,15011312.415
Canada,382219,2024,887485549.881
Canada,382499,2024,819109374.493
Canada,382600,2024,786487443.458
Canada,390110,2024,378729555.355
Canada,390120,2024,564496503.971
Canada,390140,2024,371517343.036
Canada,390210,2024,392280296.739
Canada,390230,2024,463973872.33
Canada,390690,2024,787200326.226
Canada,390740,2024,159665030.529
Canada,390810,2024,193511627.741
Canada,391810,2024,524886871.017
Canada,391990,2024,510203489.513
Canada,392010,2024,712690443.34
Canada,392190,2024,468439279.014
Canada,392310,2024,614731729.777
Canada,392321,2024,565104580.186
Canada,392410,2024,396858593.451
Canada,392690,2024,1800433373.759
Canada,400122,2024,157677720.955
Canada,401110,2024,1531760304.736
Canada,401120,2024,1164988371.202
Canada,401519,2024,132507057.957
Canada,401693,2024,515689685.995
Canada,401699,2024,411170613.352
Canada,420221,2024,289360336.433
Canada,420222,2024,242348178.937
Canada,420292,2024,635410938.399
Canada,440712,2024,18959426.795
Canada,470321,2024,204855535.371
Canada,470329,2024,165797691.972
Canada,490199,2024,866093216.55
Canada,520100,2024,1106873.867
Chile,610910,2019,175873496.462
Chile,851712,2019,1813405256.448
Chile,401110,2019,88242634.95
Chile,401120,2019,177782545.13
Chile,420222,2019,56948295.471
Chile,847130,2019,627066210.731
Chile,611020,2019,116706260.357
Chile,851762,2019,524663130.541
Chile,611030,2019,204023951.144
Chile,220210,2019,2909544.708
Chile,220830,2019,53522716.305
Chile,220300,2019,235076476.079
Chile,440712,2019,124077.15
Chile,711319,2019,6735827.152
Chile,80390,2019,84046779.156
Chile,710812,2019,4669748.29
Chile,100630,2019,68775907.075
Chile,390810,2019,7226840.04
Chile,210390,2019,58731473.346
Chile,271012,2019,239915459.565
Chile,271019,2019,4551125969.112
Chile,391810,2019,29421860.442
Chile,30617,2019,32931140.156
Chile,271113,2019,38708216.808
Chile,470329,2019,2863.7
Chile,390230,2019,67905868.7
Chile,20130,2019,973260432.02
Chile,70200,2019,749704.43
Chile,390690,2019,91363704.694
Chile,270900,2019,4207017792.16
Chile,260300,2019,11267659.38
Chile,270112,2019,855233304.372
Chile,300490,2019,795211114.478
Chile,401699,2019,40254041.866
Chile,271112,2019,381405267.387
Chile,310420,2019,34273585.231
Chile,293399,2019,12518289.56
Chile,390740,2019,26293579.55
Chile,490199,2019,62041475.086
Chile,90121,2019,28155692.155
Chile,170490,2019,46379966.474
Chile,300439,2019,94695340.149
Chile,420292,2019,92222690.726
Chile,300212,2019,31004842.56
Chile,520100,2019,126831.11
Chile,170114,2019,29051169.38
Chile,230400,2019,327120391.222
Chile,841191,2019,709216.87
Chile,293499,2019,18831780.23
Chile,20329,2019,234010201.319
Chile,382200,2019,156127922.031
Chile,392010,2019,111594524.816
Chile,392321,2019,70695076.67
Chile,230910,2019,92899447.421
Chile,401519,2019,37066492.181
Chile,300390,2019,8935852.534
Chile,300420,2019,57875410.01
Chile,392690,2019,204893040.846
Chile,271111,2019,815200887.02
Chile,710813,2019,59762.53
Chile,392190,2019,54021504.793
Chile,330300,2019,224217158.346
Chile,151190,2019,17972212.45
Chile,392410,2019,68182341.341
Chile,80610,2019,1678041.432
Chile,190110,2019,19779753.604
Chile,330210,2019,55498751.09
Chile,20230,2019,111293934.749
Chile,120510,2019,1210767.556
Chile,293339,2019,7005392.98
Chile,401693,2019,28262818.492
Chile,270119,2019,365.387
Chile,293719,2019,180583.37
Chile,380893,2019,117981161.597
Chile,392310,2019,36038126.987
Chile,180100,2019,92355.18
Chile,271121,2019,453444276.16
Chile,390120,2019,184465845.777
Chile,20714,2019,165884928.26
Chile,180690,2019,53297761.495
Chile,293379,2019,3563314.82
Chile,381800,2019,282557.06
Chile,230990,2019,189192980.35
Chile,300215,2019,199708346.3
Chile,40690,2019,90003750.248
Chile,293359,2019,4728892.93
Chile,300220,2019,73641984.21
Chile,382499,2019,154283573.773
Chile,210690,2019,167888265.842
Chile,281820,2019,776271.185
Chile,300214,2019,2002293.9
Chile,330499,2019,125217469.376
Chile,90111,2019,25803696.26
Chile,100199,2019,285499188.912
Chile,300432,2019,36043923.63
Chile,382600,2019,4664.95
Chile,270799,2019,321979.71
Chile,391990,2019,48764139.027
Chile,190590,2019,60405232.985
Chile,240220,2019,4303627.758
Chile,270210,2019,8614.75
Chile,293590,2019,3294114.15
Chile,854239,2019,7538788.903
Chile,420221,2019,9516928.907
Chile,999999,2020,29058390.926
Chile,870323,2020,711748030.783
Chile,870322,2020,673195167.336
Chile,854231,2020,24600785.053
Chile,854239,2020,9010581.473
Chile,100590,2020,556564009.136
Chile,847330,2020,88197175.715
Chile,271111,2020,693426784.32
Chile,271121,2020,289322634.72
Chile,392690,2020,193468013.364
Chile,300490,2020,845843231.444
Chile,120190,2020,39952124.491
Chile,270900,2020,2319341891.81
Chile,870840,2020,80261628.134
Chile,270112,2020,672620813.9
Chile,271012,2020,155569237.312
Chile,271019,2020,2992287334.395
Chile,870840,2021,106723513.375
Chile,847170,2021,187139829.635
Chile,270112,2021,1321851884.388
Chile,120190,2021,55765153.242
Chile,271121,2021,253813159.99
Chile,271111,2021,1490386505.36
Chile,847130,2021,1479781974.575
Chile,870322,2021,1943454291.518
Chile,300490,2021,991201263.681
Chile,847330,2021,119333589.319
Chile,392690,2021,314035999.542
Chile,999999,2021,41036232.015
Chile,271019,2021,4853928786.98
Chile,854239,2021,15270197.317
Chile,100590,2021,689133097.705
Chile,870323,2021,1248889975.142
Chile,851762,2021,703022172.518
Chile,880240,2021,1510176.67
Chile,270900,2021,4278941752.82
Chile,851712,2021,2470071294.577
Chile,440712,2022,46911.39
Chile,220830,2022,87550456.066
Chile,220300,2022,225425444.746
Chile,401120,2022,242870819.073
Chile,401110,2022,148195570.727
Chile,611020,2022,219614833.345
Chile,851762,2022,672407537.61
Chile,851713,2022,1540912420.336
Chile,100199,2022,497804906.27
Chile,120510,2022,6128219.55
Chile,210390,2022,80801667.18
Chile,260300,2022,16871602.22
Chile,290511,2022,23649080.49
Chile,293339,2022,12727856.45
Chile,293399,2022,14303556.76
Chile,382219,2022,278564480.667
Chile,382499,2022,213482037.649
Chile,390690,2022,142896259.797
Chile,401519,2022,37418900.985
Chile,710812,2022,2203.45
Chile,100630,2022,93294888.283
Chile,180690,2022,82378118.641
Chile,270900,2022,5165668631.18
Chile,310210,2022,374343349.5
Chile,420292,2022,133516538.958
Chile,470329,2022,10483710.25
Chile,390120,2022,260827410.743
Chile,330300,2022,277238341.295
Chile,380893,2022,179500249.517
Chile,120190,2022,41141422.997
Chile,271019,2022,10428318806.497
Chile,271112,2022,907916305.041
Chile,20329,2022,222438024.982
Chile,20714,2022,285806392.679
Chile,30617,2022,48865201.59
Chile,90111,2022,30580495.386
Chile,151190,2022,34734911.599
Chile,190110,2022,26775796.401
Chile,190590,2022,102278841.118
Chile,210690,2022,270638938.04
Chile,230910,2022,270061233.663
Chile,270119,2022,2539.51
Chile,270210,2022,88251.57
Chile,270799,2022,516000.61
Chile,271121,2022,953305571.18
Chile,271320,2022,3340586.328
Chile,281820,2022,1282952.66
Chile,293379,2022,9180245.79
Chile,293719,2022,130308.98
Chile,300214,2022,102311.01
Chile,300432,2022,38860156.031
Chile,300439,2022,140482198.971
Chile,330499,2022,208647208.047
Chile,381800,2022,23819.75
Chile,390210,2022,30298847.437
